id_str	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3	
1231971231085289473	AXQWKUJF7SQXP	1	A681XM15AN28F	1	A1Y3PSVSU557SW	4	
1174637103944261634	AXQWKUJF7SQXP	3	A681XM15AN28F	4	A1Y3PSVSU557SW	1	
1197471736926740480	A3GUJ6JD25FX7O	4	A681XM15AN28F	4	AE03LUY7RH400	4	
1155310668481990656	A3GUJ6JD25FX7O	1	A681XM15AN28F	3	AE03LUY7RH400	1	
1265864343150899200	A3GUJ6JD25FX7O	1	A681XM15AN28F	3	AE03LUY7RH400	2	
1197060834796736512	A681XM15AN28F	3	AE03LUY7RH400	4	AXQWKUJF7SQXP	4	
1273606471876575238	A681XM15AN28F	3	AE03LUY7RH400	4	AXQWKUJF7SQXP	3	
1232082702045712384	A681XM15AN28F	1	AE03LUY7RH400	2	AXQWKUJF7SQXP	1	
1196623800147873792	AXQWKUJF7SQXP	1	AE03LUY7RH400	2	A681XM15AN28F	1	
1240935831034114048	AXQWKUJF7SQXP	3	AE03LUY7RH400	4	A681XM15AN28F	3	
1232020159432396800	AXQWKUJF7SQXP	1	AE03LUY7RH400	2	A681XM15AN28F	1	
1196339563968565248	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	
1162522921757237251	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	1	
1196585931890933760	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	3	
1162498817822023681	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	3	A681XM15AN28F	3	
1232044075810983936	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	2	A681XM15AN28F	4	
1273444247010762753	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	1	A681XM15AN28F	3	
1184518551014727685	AXQWKUJF7SQXP	4	A5BMA5POGL8DW	4	A681XM15AN28F	3	
1204254837682167808	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	1	A681XM15AN28F	1	
1263839531121467393	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	1	A681XM15AN28F	1	
1162198728049954816	AE03LUY7RH400	1	A3CFNUD7VR2E1E	1	A16FY9L7QTDNRW	1	
1174589216958898177	AE03LUY7RH400	2	A3CFNUD7VR2E1E	4	A16FY9L7QTDNRW	2	
1162184905192824834	AE03LUY7RH400	2	A3CFNUD7VR2E1E	4	A16FY9L7QTDNRW	2	
1263744349118115840	AM2W23THD4CI7	1	AE03LUY7RH400	3	AXQWKUJF7SQXP	4	
1263729908087435270	AM2W23THD4CI7	1	AE03LUY7RH400	1	AXQWKUJF7SQXP	2	
1196459952363229184	AM2W23THD4CI7	3	AE03LUY7RH400	1	AXQWKUJF7SQXP	2	
1232038479288307716	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	4	AWIPMIAD5U5MP	4	
1174537989759864834	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	1	AWIPMIAD5U5MP	4	
1174507957712773120	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	AWIPMIAD5U5MP	4	
1184513692383080448	AE03LUY7RH400	2	A681XM15AN28F	4	A3CFNUD7VR2E1E	4	
1162477661563817984	AE03LUY7RH400	4	A681XM15AN28F	3	A3CFNUD7VR2E1E	1	
1197440610099245056	AE03LUY7RH400	4	A681XM15AN28F	4	A3CFNUD7VR2E1E	4	
1184520470646939649	AE03LUY7RH400	2	A681XM15AN28F	1	A16FY9L7QTDNRW	2	
1196590725128949760	AE03LUY7RH400	1	A681XM15AN28F	1	A16FY9L7QTDNRW	2	
1197631952507019268	AE03LUY7RH400	4	A681XM15AN28F	3	A16FY9L7QTDNRW	2	
1196352411000090624	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	AE03LUY7RH400	4	
1197491065231687680	AXQWKUJF7SQXP	2	AE03LUY7RH400	2	AE03LUY7RH400	2	
1155450271541207040	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	AE03LUY7RH400	1	
1245458091774283776	A681XM15AN28F	2	AXQWKUJF7SQXP	1	A681XM15AN28F	3	
1162455521070374913	A681XM15AN28F	1	AXQWKUJF7SQXP	3	A681XM15AN28F	1	
1265917169336025089	A681XM15AN28F	3	AXQWKUJF7SQXP	3	A681XM15AN28F	3	
1264412254054858752	A16FY9L7QTDNRW	4	A3UDP95JGEX3H1	4	AXQWKUJF7SQXP	4	
1204292108993081344	A16FY9L7QTDNRW	4	A3UDP95JGEX3H1	3	AXQWKUJF7SQXP	2	
1197547298118606848	A16FY9L7QTDNRW	2	A3UDP95JGEX3H1	2	AXQWKUJF7SQXP	2	
1197854739800547328	AM2W23THD4CI7	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	
1245469965270102018	AM2W23THD4CI7	2	AE03LUY7RH400	4	AXQWKUJF7SQXP	1	
1196423711206842373	AM2W23THD4CI7	3	AE03LUY7RH400	4	AXQWKUJF7SQXP	1	
1197315984241156096	A3GUJ6JD25FX7O	1	A1CF6U3GF7DZEJ	1	A681XM15AN28F	4	
1174570245786411009	A3GUJ6JD25FX7O	4	A1CF6U3GF7DZEJ	2	A681XM15AN28F	4	
1162248223366324224	A3GUJ6JD25FX7O	1	A1CF6U3GF7DZEJ	1	A681XM15AN28F	1	
1197419178384343045	A5BMA5POGL8DW	1	A1CF6U3GF7DZEJ	1	AYJGJAIY0EXW	1	
1197317784113483777	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	4	AYJGJAIY0EXW	4	
1231338878591754246	A5BMA5POGL8DW	2	A1CF6U3GF7DZEJ	1	AYJGJAIY0EXW	2	
1241108790109523968	AE03LUY7RH400	4	A3CFNUD7VR2E1E	4	AE03LUY7RH400	4	
1155462733288153089	AE03LUY7RH400	2	A3CFNUD7VR2E1E	4	AE03LUY7RH400	2	
1202003764154183686	AE03LUY7RH400	4	A3CFNUD7VR2E1E	4	AE03LUY7RH400	4	
1241018957265543168	AXQWKUJF7SQXP	2	A1Y3PSVSU557SW	1	AE03LUY7RH400	3	
1241086989182611460	AXQWKUJF7SQXP	2	A1Y3PSVSU557SW	4	AE03LUY7RH400	1	
1231349525652135938	AXQWKUJF7SQXP	2	A1Y3PSVSU557SW	4	AE03LUY7RH400	2	
1197589644772335617	AE03LUY7RH400	2	AYJGJAIY0EXW	2	AE03LUY7RH400	1	
1231332215956627457	AE03LUY7RH400	2	AYJGJAIY0EXW	2	AE03LUY7RH400	1	
1155258653022310400	AE03LUY7RH400	2	AYJGJAIY0EXW	2	AE03LUY7RH400	3	
1232087716176723968	AE03LUY7RH400	4	A3TDUHEBFJ53NM	1	A3CFNUD7VR2E1E	1	
1231331896791044097	AE03LUY7RH400	4	A3TDUHEBFJ53NM	4	A3CFNUD7VR2E1E	4	
1264508172355633163	A681XM15AN28F	4	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1	
1232067647497482243	A681XM15AN28F	3	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1	
1204473534539599872	A681XM15AN28F	4	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	3	
1235143377571766272	A2UF2FRGVW4T89	1	AXQWKUJF7SQXP	2	A681XM15AN28F	1	
1245503841312944128	A2UF2FRGVW4T89	2	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1240925145348427778	A2UF2FRGVW4T89	1	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1273368420021567494	A681XM15AN28F	3	A5BMA5POGL8DW	4	AXQWKUJF7SQXP	2	
1235153063180201985	A681XM15AN28F	1	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	
1197273455818878977	A681XM15AN28F	1	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	
1231786001640689666	A5BMA5POGL8DW	1	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	
1174628234597740544	A5BMA5POGL8DW	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	
1196514415144767488	A5BMA5POGL8DW	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	
1263812736577867777	AE03LUY7RH400	4	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	2	
1273417897097003008	AE03LUY7RH400	2	A1CF6U3GF7DZEJ	1	AXQWKUJF7SQXP	4	
1273387043473764354	AE03LUY7RH400	4	A1CF6U3GF7DZEJ	2	AXQWKUJF7SQXP	1	
1265985563817017352	AXQWKUJF7SQXP	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	4	
1202148189400420352	AXQWKUJF7SQXP	1	AE03LUY7RH400	4	AXQWKUJF7SQXP	1	
1197002216961388545	AXQWKUJF7SQXP	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	3	
1162194569707962368	AE03LUY7RH400	1	A681XM15AN28F	1	AE03LUY7RH400	1	
1162287330767638528	AE03LUY7RH400	1	A681XM15AN28F	1	AE03LUY7RH400	4	
1162462412232175616	AE03LUY7RH400	2	A681XM15AN28F	3	AE03LUY7RH400	4	
1162430808872902657	AXQWKUJF7SQXP	2	A3UDP95JGEX3H1	4	A681XM15AN28F	3	
1245589962222796801	AXQWKUJF7SQXP	2	A3UDP95JGEX3H1	4	A681XM15AN28F	3	
1245642657650491392	AXQWKUJF7SQXP	4	A3UDP95JGEX3H1	1	A681XM15AN28F	1	
1240953865228423169	A3GUJ6JD25FX7O	4	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	
1197777798087299074	A3GUJ6JD25FX7O	2	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	2	
1197621504667770880	A3GUJ6JD25FX7O	1	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	
1197096917278347265	A16FY9L7QTDNRW	1	A1CF6U3GF7DZEJ	1	AE03LUY7RH400	2	
1234990955880599552	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	2	AE03LUY7RH400	2	
1162239689358630915	A16FY9L7QTDNRW	2	A1CF6U3GF7DZEJ	1	AE03LUY7RH400	1	
1231365880589815808	AYJGJAIY0EXW	5	A16FY9L7QTDNRW	1	A681XM15AN28F	1	
1174560267897843712	AYJGJAIY0EXW	4	A16FY9L7QTDNRW	2	A681XM15AN28F	3	
1197205814538391554	AYJGJAIY0EXW	4	A16FY9L7QTDNRW	2	A681XM15AN28F	1	
1204274735326093312	AE03LUY7RH400	2	A681XM15AN28F	3	AE03LUY7RH400	2	
1196337866705645568	AE03LUY7RH400	2	A681XM15AN28F	3	AE03LUY7RH400	2	
1196498016288546821	AE03LUY7RH400	2	A681XM15AN28F	1	AE03LUY7RH400	2	
1204390707626201088	A2UF2FRGVW4T89	1	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	1	
1202206887388815365	A2UF2FRGVW4T89	2	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	2	
1155229937940541441	A2UF2FRGVW4T89	2	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	4	
1196588630481014784	AE03LUY7RH400	2	AE03LUY7RH400	2	AE03LUY7RH400	3	
1162471628980310016	AE03LUY7RH400	2	AE03LUY7RH400	2	AE03LUY7RH400	1	
1273356769675403264	AE03LUY7RH400	4	AE03LUY7RH400	4	AE03LUY7RH400	1	
1204378435604418560	AE03LUY7RH400	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	3	
1197117246155501569	AE03LUY7RH400	1	AE03LUY7RH400	2	AXQWKUJF7SQXP	1	
1263737603582562304	AE03LUY7RH400	2	AE03LUY7RH400	1	AXQWKUJF7SQXP	2	
1174622831495254017	A5BMA5POGL8DW	2	A1Y3PSVSU557SW	4	AE03LUY7RH400	4	
1155313139212328961	A5BMA5POGL8DW	2	A1Y3PSVSU557SW	5	AE03LUY7RH400	4	
1235145159895142401	A5BMA5POGL8DW	2	A1Y3PSVSU557SW	1	AE03LUY7RH400	2	
1264540345913704449	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1197832405362597888	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1197048302568644613	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1162271817286836228	AE03LUY7RH400	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	3	
1204408392359407616	AE03LUY7RH400	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	4	
1273565464510291973	AE03LUY7RH400	4	AE03LUY7RH400	3	AXQWKUJF7SQXP	4	
1162410150516396039	AXQWKUJF7SQXP	4	A1Y3PSVSU557SW	1	AE03LUY7RH400	4	
1197334656024227840	AXQWKUJF7SQXP	1	A1Y3PSVSU557SW	1	AE03LUY7RH400	2	
1202074956441538562	AXQWKUJF7SQXP	1	A1Y3PSVSU557SW	1	AE03LUY7RH400	2	
1197300846175948800	A681XM15AN28F	1	AE03LUY7RH400	2	AE03LUY7RH400	1	
1240881077755002881	A681XM15AN28F	3	AE03LUY7RH400	4	AE03LUY7RH400	4	
1245532395522179072	A681XM15AN28F	1	AE03LUY7RH400	4	AE03LUY7RH400	4	
1232080525612986368	A681XM15AN28F	3	AE03LUY7RH400	2	A681XM15AN28F	1	
1263595826552569858	A681XM15AN28F	1	AE03LUY7RH400	2	A681XM15AN28F	1	
1196397678038585344	A681XM15AN28F	1	AE03LUY7RH400	2	A681XM15AN28F	1	
1197905085273169921	AE03LUY7RH400	2	AWIPMIAD5U5MP	4	AXQWKUJF7SQXP	2	
1240898454215368704	AE03LUY7RH400	2	AWIPMIAD5U5MP	4	AXQWKUJF7SQXP	1	
1197336502709215232	AE03LUY7RH400	2	AWIPMIAD5U5MP	1	AXQWKUJF7SQXP	2	
1197619153802272781	AYJGJAIY0EXW	2	A3CFNUD7VR2E1E	4	A681XM15AN28F	3	
1155268001052147712	AYJGJAIY0EXW	2	A3CFNUD7VR2E1E	1	A681XM15AN28F	1	
1155358199488352258	AYJGJAIY0EXW	2	A3CFNUD7VR2E1E	4	A681XM15AN28F	1	
1197604592265158656	AXQWKUJF7SQXP	4	AE03LUY7RH400	2	AE03LUY7RH400	4	
1162483543886508032	AXQWKUJF7SQXP	2	AE03LUY7RH400	2	AE03LUY7RH400	2	
1263618203328090114	AXQWKUJF7SQXP	2	AE03LUY7RH400	1	AE03LUY7RH400	1	
1263799330026160128	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1174578935956484096	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1273363767288528897	AE03LUY7RH400	3	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1273409408861712386	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1273376567557869570	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	4	
1197607905324863488	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1155248089512513541	AE03LUY7RH400	2	AE03LUY7RH400	1	AXQWKUJF7SQXP	3	
1197113327245254657	AE03LUY7RH400	2	AE03LUY7RH400	1	AXQWKUJF7SQXP	1	
1231965785230368770	AE03LUY7RH400	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	2	
1240941909381709825	AE03LUY7RH400	2	AE03LUY7RH400	2	A1CF6U3GF7DZEJ	1	
1231906845398372352	AE03LUY7RH400	4	AE03LUY7RH400	2	A1CF6U3GF7DZEJ	1	
1196995276923387911	AE03LUY7RH400	2	AE03LUY7RH400	2	A1CF6U3GF7DZEJ	1	
1245482572249006084	AYJGJAIY0EXW	2	AE03LUY7RH400	2	AXQWKUJF7SQXP	3	
1197653643954180096	AYJGJAIY0EXW	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	1	
1241080124109447174	AYJGJAIY0EXW	2	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	
1197526412493807616	A3GUJ6JD25FX7O	4	AE03LUY7RH400	4	AE03LUY7RH400	4	
1273486623280332800	A3GUJ6JD25FX7O	1	AE03LUY7RH400	2	AE03LUY7RH400	4	
1245604105923395584	A3GUJ6JD25FX7O	2	AE03LUY7RH400	1	AE03LUY7RH400	4	
1263597539057528835	A5BMA5POGL8DW	2	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	4	
1196372675477852162	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	4	
1197038604725506048	A5BMA5POGL8DW	1	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	1	
1162474788377583616	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	3	
1273496284599586816	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	3	
1202080813598302211	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	4	
1184571331062448130	A16FY9L7QTDNRW	2	A1Y3PSVSU557SW	4	A681XM15AN28F	3	
1155234511451561986	A16FY9L7QTDNRW	4	A1Y3PSVSU557SW	4	A681XM15AN28F	1	
1184521300938776578	A16FY9L7QTDNRW	2	A1Y3PSVSU557SW	4	A681XM15AN28F	4	
1231931231589281792	A1CF6U3GF7DZEJ	1	A681XM15AN28F	1	AXQWKUJF7SQXP	1	
1155544937519353857	A1CF6U3GF7DZEJ	1	A681XM15AN28F	1	AXQWKUJF7SQXP	1	
1204259490805231616	A1CF6U3GF7DZEJ	1	A681XM15AN28F	4	AXQWKUJF7SQXP	4	
1265837421985509376	AXQWKUJF7SQXP	1	AE03LUY7RH400	1	AXQWKUJF7SQXP	2	
1162248308477194240	AXQWKUJF7SQXP	1	AE03LUY7RH400	3	AXQWKUJF7SQXP	1	
1162515908969062400	AXQWKUJF7SQXP	3	AE03LUY7RH400	1	AXQWKUJF7SQXP	2	
1232081937881354240	AE03LUY7RH400	2	A681XM15AN28F	4	AE03LUY7RH400	2	
1197617587493969926	AE03LUY7RH400	2	A681XM15AN28F	1	AE03LUY7RH400	1	
1197646104537513984	AE03LUY7RH400	1	A681XM15AN28F	1	AE03LUY7RH400	1	
1265836256598130689	AYJGJAIY0EXW	2	AM2W23THD4CI7	2	AXQWKUJF7SQXP	2	
1204345688433266689	AYJGJAIY0EXW	4	AM2W23THD4CI7	4	AXQWKUJF7SQXP	1	
1155317624349319168	AYJGJAIY0EXW	2	AM2W23THD4CI7	1	AXQWKUJF7SQXP	2	
1197108375974227968	AYJGJAIY0EXW	4	AE03LUY7RH400	3	A16FY9L7QTDNRW	4	
1231352855744974849	AYJGJAIY0EXW	4	AE03LUY7RH400	1	A16FY9L7QTDNRW	2	
1264428478147018752	AYJGJAIY0EXW	1	AE03LUY7RH400	4	A16FY9L7QTDNRW	2	
1235141754850078720	A681XM15AN28F	1	AE03LUY7RH400	1	AXQWKUJF7SQXP	1	
1264457801922904065	A681XM15AN28F	1	AE03LUY7RH400	1	AXQWKUJF7SQXP	1	
1204379968916131841	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	4	
1231857137032323072	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1	
1202219078066343936	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	4	
1204295051066695682	AE03LUY7RH400	3	A681XM15AN28F	3	AXQWKUJF7SQXP	2	
1197180418858074112	AE03LUY7RH400	2	A681XM15AN28F	1	AXQWKUJF7SQXP	2	
1174577408084709377	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2	AYJGJAIY0EXW	4	
1155373189318549504	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2	AYJGJAIY0EXW	2	
1240949246058270720	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2	AYJGJAIY0EXW	4	
1231844177471778817	A3GUJ6JD25FX7O	1	AE03LUY7RH400	4	AE03LUY7RH400	3	
1174564684000894976	A3GUJ6JD25FX7O	1	AE03LUY7RH400	4	AE03LUY7RH400	2	
1263790587880378370	A3GUJ6JD25FX7O	1	AE03LUY7RH400	2	AE03LUY7RH400	2	
1263713119777492993	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	2	A681XM15AN28F	2	
1197496475888041985	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1155585902858690560	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1235049616971718660	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	3	A1Y3PSVSU557SW	1	
1204442578759716864	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1	A1Y3PSVSU557SW	4	
1245435196410941441	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	3	A1Y3PSVSU557SW	4	
1197556223459123205	A5BMA5POGL8DW	1	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	2	
1204221265747357696	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	2	
1235148153164369920	A5BMA5POGL8DW	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	2	
1204297425491578880	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	
1155414791370018816	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1	AE03LUY7RH400	2	
1241044035311226884	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	1	AE03LUY7RH400	4	
1245630456541794304	AE03LUY7RH400	2	AE03LUY7RH400	1	A681XM15AN28F	1	
1155615813438713856	AE03LUY7RH400	4	AE03LUY7RH400	4	A681XM15AN28F	3	
1273512873084452864	AE03LUY7RH400	1	AE03LUY7RH400	2	A681XM15AN28F	1	
1263664602660904961	A681XM15AN28F	1	AE03LUY7RH400	4	AXQWKUJF7SQXP	1	
1162268505435062282	A681XM15AN28F	3	AE03LUY7RH400	1	AXQWKUJF7SQXP	4	
1240839234031890432	A681XM15AN28F	1	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	
1197315261919051776	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	AE03LUY7RH400	2	
1202033960957730817	AXQWKUJF7SQXP	1	AE03LUY7RH400	2	AE03LUY7RH400	1	
1197250190807371780	AXQWKUJF7SQXP	1	AE03LUY7RH400	2	AE03LUY7RH400	1	
1197611029569691651	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1	AE03LUY7RH400	4	
1197276306771259393	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	2	AE03LUY7RH400	2	
1155386110295646208	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	1	AE03LUY7RH400	4	
1197416395199434752	A681XM15AN28F	4	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	2	
1197275623745638402	A681XM15AN28F	3	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1	
1235140676570034176	A681XM15AN28F	1	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1197609939696574465	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	2	A1Y3PSVSU557SW	1	
1273616954285318144	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	1	A1Y3PSVSU557SW	1	
1155231803218771970	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	4	A1Y3PSVSU557SW	1	
1241212235168600064	AWIPMIAD5U5MP	4	AXQWKUJF7SQXP	2	A681XM15AN28F	1	
1196651700838420480	AWIPMIAD5U5MP	1	AXQWKUJF7SQXP	1	A681XM15AN28F	2	
1197868163393839104	AWIPMIAD5U5MP	4	AXQWKUJF7SQXP	3	A681XM15AN28F	2	
1184543834799312897	A681XM15AN28F	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1162528449103302658	A681XM15AN28F	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	4	
1155608150395019264	A681XM15AN28F	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	2	
1184466014857256960	A3GUJ6JD25FX7O	1	AE03LUY7RH400	4	AXQWKUJF7SQXP	3	
1197411195688570881	A3GUJ6JD25FX7O	1	AE03LUY7RH400	4	AXQWKUJF7SQXP	3	
1197572774954504192	A3GUJ6JD25FX7O	1	AE03LUY7RH400	2	AXQWKUJF7SQXP	1	
1197784967411048448	AYJGJAIY0EXW	2	ATBGHQ2VYNIVZ	1	A5BMA5POGL8DW	2	
1263584720589185027	AYJGJAIY0EXW	4	ATBGHQ2VYNIVZ	2	A5BMA5POGL8DW	4	
1240897169093165057	AYJGJAIY0EXW	2	ATBGHQ2VYNIVZ	2	A5BMA5POGL8DW	2	
1162314923101343745	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	A16FY9L7QTDNRW	4	
1265844222160179200	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	A16FY9L7QTDNRW	4	
1273425224038518786	AXQWKUJF7SQXP	1	AE03LUY7RH400	2	A16FY9L7QTDNRW	2	
1202004235178708992	A5BMA5POGL8DW	1	A5BMA5POGL8DW	2	AM2W23THD4CI7	1	
1197148580924055552	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2	AM2W23THD4CI7	2	
1231344596787089409	A5BMA5POGL8DW	2	A5BMA5POGL8DW	2	AM2W23THD4CI7	2	
1162201546785824768	A3GUJ6JD25FX7O	1	AE03LUY7RH400	1	AE03LUY7RH400	2	
1235068667508838401	A3GUJ6JD25FX7O	1	AE03LUY7RH400	3	AE03LUY7RH400	4	
1202108687948619777	A3GUJ6JD25FX7O	1	AE03LUY7RH400	2	AE03LUY7RH400	2	
1231363775925760001	A3CFNUD7VR2E1E	4	AE03LUY7RH400	2	AYJGJAIY0EXW	2	
1155557994987446272	A3CFNUD7VR2E1E	4	AE03LUY7RH400	4	AYJGJAIY0EXW	4	
1263771757917470720	A3CFNUD7VR2E1E	4	AE03LUY7RH400	4	AYJGJAIY0EXW	4	
1240813655702360065	AXQWKUJF7SQXP	1	A1Y3PSVSU557SW	1	A3CFNUD7VR2E1E	1	
1204419057946021891	AXQWKUJF7SQXP	1	A1Y3PSVSU557SW	1	A3CFNUD7VR2E1E	4	
1245489023705141254	AXQWKUJF7SQXP	3	A1Y3PSVSU557SW	4	A3CFNUD7VR2E1E	4	
1197066395328098309	AXQWKUJF7SQXP	4	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	
1273616794230677505	AXQWKUJF7SQXP	3	AE03LUY7RH400	4	AXQWKUJF7SQXP	4	
1235246780998090752	AXQWKUJF7SQXP	2	AE03LUY7RH400	4	AXQWKUJF7SQXP	2	
1197637776168161288	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1	A681XM15AN28F	4	
1231397243770544129	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1184576716754378753	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	3	A681XM15AN28F	3	
1197595256398712834	AYJGJAIY0EXW	4	AE03LUY7RH400	1	AE03LUY7RH400	2	
1201992119763775494	AYJGJAIY0EXW	2	AE03LUY7RH400	2	AE03LUY7RH400	2	
1264553390673211392	AYJGJAIY0EXW	2	AE03LUY7RH400	1	AE03LUY7RH400	1	
1202097305807138816	AYJGJAIY0EXW	4	A681XM15AN28F	3	AE03LUY7RH400	4	
1264552141408141312	AYJGJAIY0EXW	2	A681XM15AN28F	1	AE03LUY7RH400	4	
1197624299588378625	AYJGJAIY0EXW	2	A681XM15AN28F	1	AE03LUY7RH400	2	
1162319450328182784	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1245387771675578368	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1	A681XM15AN28F	3	
1197648714959114240	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	2	A681XM15AN28F	3	
1245472003869507584	A3GUJ6JD25FX7O	1	AE03LUY7RH400	1	A1Y3PSVSU557SW	1	
