TweetID	WorkerID_1	Label1	WorkerID_2	Label2	WorkerID_3	Label3
AXQWKUJF7SQXP	1155466005352779777	1	AWIPMIAD5U5MP	4	AHP3TKMY58D8Z	2
AXQWKUJF7SQXP	1197754468797956096	1	AWIPMIAD5U5MP	1	AHP3TKMY58D8Z	1
AXQWKUJF7SQXP	1265976553940439046	4	AWIPMIAD5U5MP	4	AHP3TKMY58D8Z	4
A5BMA5POGL8DW	1235054863181967361	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
A5BMA5POGL8DW	1264606548275474436	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
A5BMA5POGL8DW	1245605101684678656	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
A6T8PXIZ6IN7Y	1204441245621223424	1	A39ZQZ2T5Z7JSB	4	AXQWKUJF7SQXP	1
A6T8PXIZ6IN7Y	1196452949368737792	1	A39ZQZ2T5Z7JSB	1	AXQWKUJF7SQXP	2
A6T8PXIZ6IN7Y	1265957110447255552	1	A39ZQZ2T5Z7JSB	2	AXQWKUJF7SQXP	1
AYJGJAIY0EXW	1204403391969013760	2	A39ZQZ2T5Z7JSB	1	A39ZQZ2T5Z7JSB	1
AYJGJAIY0EXW	1245402946143125506	1	A39ZQZ2T5Z7JSB	1	A39ZQZ2T5Z7JSB	1
AYJGJAIY0EXW	1204261261124485120	2	A39ZQZ2T5Z7JSB	2	A39ZQZ2T5Z7JSB	2
A16FY9L7QTDNRW	1273553351209295872	4	AXQWKUJF7SQXP	4	A3M3HUU77NKTES	3
A16FY9L7QTDNRW	1204308223240609792	1	AXQWKUJF7SQXP	1	A3M3HUU77NKTES	2
A16FY9L7QTDNRW	1162235267933065219	4	AXQWKUJF7SQXP	4	A3M3HUU77NKTES	4
A681XM15AN28F	1235044751923011584	2	A3M3HUU77NKTES	3	AXQWKUJF7SQXP	1
A681XM15AN28F	1202141889727614976	1	A3M3HUU77NKTES	2	AXQWKUJF7SQXP	1
A681XM15AN28F	1196357432517242881	1	A3M3HUU77NKTES	3	AXQWKUJF7SQXP	3
A16FY9L7QTDNRW	1155314000596557825	1	A39ZQZ2T5Z7JSB	1	A1Y3PSVSU557SW	1
A16FY9L7QTDNRW	1235192086783287296	2	A39ZQZ2T5Z7JSB	1	A1Y3PSVSU557SW	1
A16FY9L7QTDNRW	1197243113707720705	2	A39ZQZ2T5Z7JSB	2	A1Y3PSVSU557SW	2
AYJGJAIY0EXW	1204250040337928192	2	AXQWKUJF7SQXP	4	A1Y3PSVSU557SW	1
AYJGJAIY0EXW	1197086112335847424	2	AXQWKUJF7SQXP	4	A1Y3PSVSU557SW	1
AYJGJAIY0EXW	1202095106389659649	2	AXQWKUJF7SQXP	1	A1Y3PSVSU557SW	5
A16FY9L7QTDNRW	1204482899010932736	1	A3M3HUU77NKTES	3	AE03LUY7RH400	1
A16FY9L7QTDNRW	1241231348494258176	4	A3M3HUU77NKTES	2	AE03LUY7RH400	4
A16FY9L7QTDNRW	1202079902473818112	1	A3M3HUU77NKTES	4	AE03LUY7RH400	3
AYJGJAIY0EXW	1235162769055526914	2	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
AYJGJAIY0EXW	1231989790696001536	2	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	5
AYJGJAIY0EXW	1155603621175844864	4	A16FY9L7QTDNRW	4	AYJGJAIY0EXW	4
A16FY9L7QTDNRW	1245500441821093892	2	A16FY9L7QTDNRW	2	A2WNW8A4MOR7T7	2
A16FY9L7QTDNRW	1265834720585224192	2	A16FY9L7QTDNRW	2	A2WNW8A4MOR7T7	2
A16FY9L7QTDNRW	1235098405803720704	2	A16FY9L7QTDNRW	2	A2WNW8A4MOR7T7	2
A2WNW8A4MOR7T7	1155342963813289984	1	A3M3HUU77NKTES	2	A681XM15AN28F	2
A2WNW8A4MOR7T7	1196492776587833344	4	A3M3HUU77NKTES	3	A681XM15AN28F	4
A2WNW8A4MOR7T7	1240884507705659392	1	A3M3HUU77NKTES	2	A681XM15AN28F	2
AYJGJAIY0EXW	1245612191488696322	2	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1245417041978368002	2	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1174543298658222080	2	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1
AXQWKUJF7SQXP	1155639684631891968	4	A3M3HUU77NKTES	3	A16FY9L7QTDNRW	2
AXQWKUJF7SQXP	1196394176163778560	4	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	1
AXQWKUJF7SQXP	1197085074229014528	1	A3M3HUU77NKTES	3	A16FY9L7QTDNRW	2
A1Y3PSVSU557SW	1174467553600536576	1	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	4
A1Y3PSVSU557SW	1202012022281580546	4	A16FY9L7QTDNRW	4	AXQWKUJF7SQXP	1
A1Y3PSVSU557SW	1184484026607902720	4	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1245442802017861634	4	A16FY9L7QTDNRW	4	A16FY9L7QTDNRW	2
A16FY9L7QTDNRW	1196649762860044288	1	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	2
A16FY9L7QTDNRW	1240955624520728578	1	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	1
A5BMA5POGL8DW	1240809861656567809	1	AXQWKUJF7SQXP	1	AE03LUY7RH400	1
A5BMA5POGL8DW	1245499874444902401	2	AXQWKUJF7SQXP	4	AE03LUY7RH400	2
A5BMA5POGL8DW	1235031308574720001	2	AXQWKUJF7SQXP	1	AE03LUY7RH400	4
AM2W23THD4CI7	1204447925201448960	1	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1
AM2W23THD4CI7	1263744753344155649	1	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	4
AM2W23THD4CI7	1155350240108732422	4	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	4
AXQWKUJF7SQXP	1197886471237230598	1	AE03LUY7RH400	1	A39ZQZ2T5Z7JSB	1
AXQWKUJF7SQXP	1263802036459454464	1	AE03LUY7RH400	1	A39ZQZ2T5Z7JSB	2
AXQWKUJF7SQXP	1204266134549217281	3	AE03LUY7RH400	1	A39ZQZ2T5Z7JSB	1
AYJGJAIY0EXW	1263631482142277634	2	A16FY9L7QTDNRW	1	AXQWKUJF7SQXP	4
AYJGJAIY0EXW	1263647246438076416	2	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1
AYJGJAIY0EXW	1196586267204603904	2	A16FY9L7QTDNRW	2	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1202093705357910017	2	A3CFNUD7VR2E1E	1	AYJGJAIY0EXW	2
A16FY9L7QTDNRW	1240896585640185857	1	A3CFNUD7VR2E1E	1	AYJGJAIY0EXW	2
A16FY9L7QTDNRW	1204209835325165569	1	A3CFNUD7VR2E1E	4	AYJGJAIY0EXW	2
A681XM15AN28F	1162396673680793600	2	AP2HL1DHHBIC6	4	A3M3HUU77NKTES	3
A681XM15AN28F	1197397003602411525	1	AP2HL1DHHBIC6	2	A3M3HUU77NKTES	3
A681XM15AN28F	1240896921574805504	1	AP2HL1DHHBIC6	1	A3M3HUU77NKTES	4
AE03LUY7RH400	1273343394719264768	4	A2WNW8A4MOR7T7	4	A3M3HUU77NKTES	2
AE03LUY7RH400	1155589066316029952	4	A2WNW8A4MOR7T7	1	A3M3HUU77NKTES	4
AE03LUY7RH400	1273440812261691393	2	A2WNW8A4MOR7T7	2	A3M3HUU77NKTES	3
AXQWKUJF7SQXP	1162327962240221185	4	A16FY9L7QTDNRW	1	A3CFNUD7VR2E1E	1
AXQWKUJF7SQXP	1245574876397629451	4	A16FY9L7QTDNRW	4	A3CFNUD7VR2E1E	4
AXQWKUJF7SQXP	1155317556363911168	1	A16FY9L7QTDNRW	1	A3CFNUD7VR2E1E	4
A2WNW8A4MOR7T7	1202216080707592193	3	A681XM15AN28F	3	A3M3HUU77NKTES	4
A2WNW8A4MOR7T7	1197547474145226752	1	A681XM15AN28F	1	A3M3HUU77NKTES	3
A2WNW8A4MOR7T7	1204416219530461185	1	A681XM15AN28F	1	A3M3HUU77NKTES	2
A3CFNUD7VR2E1E	1155355866884976642	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1
A3CFNUD7VR2E1E	1235236489694412803	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	4
A3CFNUD7VR2E1E	1162396710045396992	4	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	3
A16FY9L7QTDNRW	1232085533125275648	2	AXQWKUJF7SQXP	1	AE03LUY7RH400	1
A16FY9L7QTDNRW	1240923312559017984	1	AXQWKUJF7SQXP	1	AE03LUY7RH400	1
A16FY9L7QTDNRW	1240864386715136000	3	AXQWKUJF7SQXP	1	AE03LUY7RH400	2
A1Y3PSVSU557SW	1264498969436139520	4	A16FY9L7QTDNRW	4	A39ZQZ2T5Z7JSB	4
A1Y3PSVSU557SW	1204392815498801152	3	A16FY9L7QTDNRW	3	A39ZQZ2T5Z7JSB	3
A1Y3PSVSU557SW	1197064118810710016	1	A16FY9L7QTDNRW	1	A39ZQZ2T5Z7JSB	1
A1Y3PSVSU557SW	1197624536239366145	1	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	1
A1Y3PSVSU557SW	1231808882697232384	1	AXQWKUJF7SQXP	2	A5BMA5POGL8DW	1
A1Y3PSVSU557SW	1184520612041121796	4	AXQWKUJF7SQXP	2	A5BMA5POGL8DW	2
A3CFNUD7VR2E1E	1197066951018725376	1	A1Y3PSVSU557SW	1	A1CF6U3GF7DZEJ	1
A3CFNUD7VR2E1E	1197182709652541441	1	A1Y3PSVSU557SW	1	A1CF6U3GF7DZEJ	1
A3CFNUD7VR2E1E	1174561603875946496	4	A1Y3PSVSU557SW	4	A1CF6U3GF7DZEJ	2
A16FY9L7QTDNRW	1204282276055416832	2	A16FY9L7QTDNRW	2	A681XM15AN28F	2
A16FY9L7QTDNRW	1231788218116276225	2	A16FY9L7QTDNRW	2	A681XM15AN28F	1
A16FY9L7QTDNRW	1231830840868556800	5	A16FY9L7QTDNRW	5	A681XM15AN28F	4
A39ZQZ2T5Z7JSB	1273611979941449728	2	A5BMA5POGL8DW	2	AE03LUY7RH400	1
A39ZQZ2T5Z7JSB	1197803479080652800	2	A5BMA5POGL8DW	2	AE03LUY7RH400	1
A39ZQZ2T5Z7JSB	1240955603788455936	5	A5BMA5POGL8DW	1	AE03LUY7RH400	3
A1Y3PSVSU557SW	1231782493424168960	4	A3M3HUU77NKTES	2	A39ZQZ2T5Z7JSB	4
A1Y3PSVSU557SW	1241128726009712645	4	A3M3HUU77NKTES	2	A39ZQZ2T5Z7JSB	4
A1Y3PSVSU557SW	1204257281132466177	1	A3M3HUU77NKTES	3	A39ZQZ2T5Z7JSB	1
AXQWKUJF7SQXP	1162436314882613248	4	AE03LUY7RH400	3	AE03LUY7RH400	4
AXQWKUJF7SQXP	1231345983042121728	4	AE03LUY7RH400	2	AE03LUY7RH400	2
AXQWKUJF7SQXP	1196364162764562432	4	AE03LUY7RH400	2	AE03LUY7RH400	2
A16FY9L7QTDNRW	1196650659195621379	1	AXQWKUJF7SQXP	1	AP2HL1DHHBIC6	2
A16FY9L7QTDNRW	1245568534320570373	1	AXQWKUJF7SQXP	4	AP2HL1DHHBIC6	2
A16FY9L7QTDNRW	1235069483317948417	1	AXQWKUJF7SQXP	1	AP2HL1DHHBIC6	1
AE03LUY7RH400	1196526464755068928	2	A39ZQZ2T5Z7JSB	2	A3CFNUD7VR2E1E	4
AE03LUY7RH400	1155353470343548930	2	A39ZQZ2T5Z7JSB	2	A3CFNUD7VR2E1E	4
AE03LUY7RH400	1197121685738020864	4	A39ZQZ2T5Z7JSB	2	A3CFNUD7VR2E1E	4
AWIPMIAD5U5MP	1155544153771483137	1	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	1
AWIPMIAD5U5MP	1197482595388461058	4	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	2
AWIPMIAD5U5MP	1263808564642164736	4	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	2
A39ZQZ2T5Z7JSB	1204316416360374272	2	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
A39ZQZ2T5Z7JSB	1241009917353394176	2	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
A39ZQZ2T5Z7JSB	1196435526066352131	1	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
A3CFNUD7VR2E1E	1155320754378039298	4	AXQWKUJF7SQXP	1	A3CFNUD7VR2E1E	4
A3CFNUD7VR2E1E	1241194045478785025	1	AXQWKUJF7SQXP	4	A3CFNUD7VR2E1E	1
A3CFNUD7VR2E1E	1273443178511769605	4	AXQWKUJF7SQXP	1	A3CFNUD7VR2E1E	4
A16FY9L7QTDNRW	1241005389014896641	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1202118727606554624	1	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
A16FY9L7QTDNRW	1231775395403436032	2	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	4
A39ZQZ2T5Z7JSB	1196607617336053760	1	A681XM15AN28F	1	A3CFNUD7VR2E1E	4
A39ZQZ2T5Z7JSB	1231806776049389571	2	A681XM15AN28F	1	A3CFNUD7VR2E1E	4
A39ZQZ2T5Z7JSB	1231975330665160704	2	A681XM15AN28F	1	A3CFNUD7VR2E1E	4
A681XM15AN28F	1231879357376929792	1	AE03LUY7RH400	2	A3CFNUD7VR2E1E	5
A681XM15AN28F	1204445427447324672	1	AE03LUY7RH400	2	A3CFNUD7VR2E1E	4
A681XM15AN28F	1263750427389997057	4	AE03LUY7RH400	4	A3CFNUD7VR2E1E	4
AYJGJAIY0EXW	1162318102773678082	1	A1Y3PSVSU557SW	1	A681XM15AN28F	1
AYJGJAIY0EXW	1245626138312884230	2	A1Y3PSVSU557SW	1	A681XM15AN28F	1
AYJGJAIY0EXW	1196623812202246145	4	A1Y3PSVSU557SW	4	A681XM15AN28F	4
A5BMA5POGL8DW	1264473875716419584	2	A3M3HUU77NKTES	2	A3M3HUU77NKTES	2
A5BMA5POGL8DW	1155252164270444544	2	A3M3HUU77NKTES	3	A3M3HUU77NKTES	2
A5BMA5POGL8DW	1265912345114611713	1	A3M3HUU77NKTES	2	A3M3HUU77NKTES	3
A681XM15AN28F	1197357604185313280	2	A39ZQZ2T5Z7JSB	2	AXQWKUJF7SQXP	3
A681XM15AN28F	1240843113737879554	2	A39ZQZ2T5Z7JSB	2	AXQWKUJF7SQXP	1
A681XM15AN28F	1240957611010396160	2	A39ZQZ2T5Z7JSB	1	AXQWKUJF7SQXP	1
AE03LUY7RH400	1240943457008574464	2	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
AE03LUY7RH400	1232072378022150145	1	A16FY9L7QTDNRW	1	AYJGJAIY0EXW	1
AE03LUY7RH400	1162299617050091520	4	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
AE03LUY7RH400	1155294582390833152	1	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
AE03LUY7RH400	1204401006815129600	4	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
AE03LUY7RH400	1240860249466253312	1	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	4
A16FY9L7QTDNRW	1235021030004903936	2	A681XM15AN28F	1	A1Y3PSVSU557SW	1
A16FY9L7QTDNRW	1196381847250452480	2	A681XM15AN28F	1	A1Y3PSVSU557SW	1
A16FY9L7QTDNRW	1264434256278892546	1	A681XM15AN28F	1	A1Y3PSVSU557SW	1
A39ZQZ2T5Z7JSB	1204361670744838144	2	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2
A39ZQZ2T5Z7JSB	1202130144674103296	1	AXQWKUJF7SQXP	3	A16FY9L7QTDNRW	1
A39ZQZ2T5Z7JSB	1155257419880116227	4	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	4
A3CFNUD7VR2E1E	1202175161769828352	1	AXQWKUJF7SQXP	1	A2WNW8A4MOR7T7	1
A3CFNUD7VR2E1E	1273372239975649282	4	AXQWKUJF7SQXP	1	A2WNW8A4MOR7T7	2
A3CFNUD7VR2E1E	1197863074822156288	4	AXQWKUJF7SQXP	1	A2WNW8A4MOR7T7	2
A39ZQZ2T5Z7JSB	1235090485850427393	2	A39ZQZ2T5Z7JSB	2	AHP3TKMY58D8Z	1
A39ZQZ2T5Z7JSB	1245560730356576258	4	A39ZQZ2T5Z7JSB	2	AHP3TKMY58D8Z	2
A39ZQZ2T5Z7JSB	1162236736224690179	2	A39ZQZ2T5Z7JSB	2	AHP3TKMY58D8Z	2
AYJGJAIY0EXW	1197376570412978176	2	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1
AYJGJAIY0EXW	1264605156189995008	2	AXQWKUJF7SQXP	2	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1197442698946306048	4	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1196318964374224896	2	A3M3HUU77NKTES	2	A16FY9L7QTDNRW	1
AYJGJAIY0EXW	1162519091531472896	2	A3M3HUU77NKTES	3	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1197342772602253313	4	A3M3HUU77NKTES	3	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1197083314592595968	4	A3P7M9666KJCP	4	A16FY9L7QTDNRW	3
AYJGJAIY0EXW	1235135815765852161	2	A3P7M9666KJCP	2	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1240940337356361728	4	A3P7M9666KJCP	3	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1245554103239000064	2	AXQWKUJF7SQXP	1	A16FY9L7QTDNRW	1
AYJGJAIY0EXW	1204276871451430913	4	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	2
AYJGJAIY0EXW	1273596653434548224	2	AXQWKUJF7SQXP	4	A16FY9L7QTDNRW	2
A39ZQZ2T5Z7JSB	1197875614008647686	2	A3M3HUU77NKTES	1	AYJGJAIY0EXW	1
A39ZQZ2T5Z7JSB	1241236244413026304	4	A3M3HUU77NKTES	4	AYJGJAIY0EXW	5
A39ZQZ2T5Z7JSB	1197454587877150722	1	A3M3HUU77NKTES	2	AYJGJAIY0EXW	2
A16FY9L7QTDNRW	1197672702343032832	4	AE03LUY7RH400	4	A3M3HUU77NKTES	2
A16FY9L7QTDNRW	1263770337679835136	1	AE03LUY7RH400	2	A3M3HUU77NKTES	2
A16FY9L7QTDNRW	1263778951580782593	1	AE03LUY7RH400	1	A3M3HUU77NKTES	2
AYJGJAIY0EXW	1231946626673106951	2	A3M3HUU77NKTES	2	A5BMA5POGL8DW	2
AYJGJAIY0EXW	1245418663768981506	1	A3M3HUU77NKTES	3	A5BMA5POGL8DW	1
AYJGJAIY0EXW	1155418793688145920	4	A3M3HUU77NKTES	3	A5BMA5POGL8DW	4
A16FY9L7QTDNRW	1204402108457467905	2	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	1
A16FY9L7QTDNRW	1197763850096898049	2	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	2
A16FY9L7QTDNRW	1273519983478353925	2	AXQWKUJF7SQXP	1	A5BMA5POGL8DW	2
A1Y3PSVSU557SW	1202033534715736064	4	A39ZQZ2T5Z7JSB	1	A16FY9L7QTDNRW	2
A1Y3PSVSU557SW	1196999479242711040	1	A39ZQZ2T5Z7JSB	1	A16FY9L7QTDNRW	1
A1Y3PSVSU557SW	1240912668300541952	1	A39ZQZ2T5Z7JSB	1	A16FY9L7QTDNRW	1
A16FY9L7QTDNRW	1174506020359614464	1	A16FY9L7QTDNRW	1	A681XM15AN28F	2
A16FY9L7QTDNRW	1197654795580035072	1	A16FY9L7QTDNRW	1	A681XM15AN28F	1
A16FY9L7QTDNRW	1265946210877259777	1	A16FY9L7QTDNRW	1	A681XM15AN28F	3
A681XM15AN28F	1240873700649467904	1	A16FY9L7QTDNRW	2	A3CFNUD7VR2E1E	4
A681XM15AN28F	1232017520594489345	2	A16FY9L7QTDNRW	2	A3CFNUD7VR2E1E	4
A681XM15AN28F	1235008738890616833	1	A16FY9L7QTDNRW	1	A3CFNUD7VR2E1E	1
A39ZQZ2T5Z7JSB	1197728994642153472	4	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	4
A39ZQZ2T5Z7JSB	1184562159348531206	5	AXQWKUJF7SQXP	4	AXQWKUJF7SQXP	5
A39ZQZ2T5Z7JSB	1197761738965434368	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	3
A39ZQZ2T5Z7JSB	1245441755509596161	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	4
A39ZQZ2T5Z7JSB	1162228758012542982	2	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	1
A6T8PXIZ6IN7Y	1197509220012216321	2	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A6T8PXIZ6IN7Y	1174571294282723328	4	A16FY9L7QTDNRW	2	A16FY9L7QTDNRW	2
A6T8PXIZ6IN7Y	1204474117954641922	1	A16FY9L7QTDNRW	1	A16FY9L7QTDNRW	1
A16FY9L7QTDNRW	1197368864067198976	2	AXQWKUJF7SQXP	4	A39ZQZ2T5Z7JSB	2
A16FY9L7QTDNRW	1174644044695126016	1	AXQWKUJF7SQXP	4	A39ZQZ2T5Z7JSB	1
A16FY9L7QTDNRW	1264490906167762944	1	AXQWKUJF7SQXP	1	A39ZQZ2T5Z7JSB	1
A39ZQZ2T5Z7JSB	1235120070726049792	4	AE03LUY7RH400	4	A16FY9L7QTDNRW	3
A39ZQZ2T5Z7JSB	1240854499360747521	1	AE03LUY7RH400	1	A16FY9L7QTDNRW	2
A39ZQZ2T5Z7JSB	1197694167457173504	2	AE03LUY7RH400	2	A16FY9L7QTDNRW	1
AYJGJAIY0EXW	1263780257812881410	2	A2LN42YO5UY41W	2	A3GUJ6JD25FX7O	1
AYJGJAIY0EXW	1197693112044228609	1	A2LN42YO5UY41W	2	A3GUJ6JD25FX7O	1
AYJGJAIY0EXW	1162416412830437376	4	A2LN42YO5UY41W	4	A3GUJ6JD25FX7O	1
A3CFNUD7VR2E1E	1197360677805076480	4	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
A3CFNUD7VR2E1E	1204352767378083840	4	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
A3CFNUD7VR2E1E	1245575491450368003	4	A16FY9L7QTDNRW	2	AYJGJAIY0EXW	2
A16FY9L7QTDNRW	1197344265678053376	2	AYJGJAIY0EXW	4	A681XM15AN28F	4
A16FY9L7QTDNRW	1245641259202400267	1	AYJGJAIY0EXW	1	A681XM15AN28F	2
A16FY9L7QTDNRW	1240861465386647554	2	AYJGJAIY0EXW	2	A681XM15AN28F	2
A39ZQZ2T5Z7JSB	1265960209287122944	2	A16FY9L7QTDNRW	1	A39ZQZ2T5Z7JSB	1
A39ZQZ2T5Z7JSB	1196999342877483008	2	A16FY9L7QTDNRW	1	A39ZQZ2T5Z7JSB	2
A39ZQZ2T5Z7JSB	1196333316645019648	4	A16FY9L7QTDNRW	2	A39ZQZ2T5Z7JSB	4
A5BMA5POGL8DW	1235049565411143680	2	A3M3HUU77NKTES	3	AYJGJAIY0EXW	2
A5BMA5POGL8DW	1184463779418869760	2	A3M3HUU77NKTES	2	AYJGJAIY0EXW	2
A5BMA5POGL8DW	1197504663148519426	4	A3M3HUU77NKTES	2	AYJGJAIY0EXW	4
A5BMA5POGL8DW	1241052062361587712	2	AXQWKUJF7SQXP	2	AE03LUY7RH400	2
A5BMA5POGL8DW	1197518286944010241	2	AXQWKUJF7SQXP	3	AE03LUY7RH400	2
A5BMA5POGL8DW	1204280367089410048	1	AXQWKUJF7SQXP	1	AE03LUY7RH400	2
AP2HL1DHHBIC6	1155599405501730816	2	AE03LUY7RH400	1	A3CFNUD7VR2E1E	4
AP2HL1DHHBIC6	1174616674588381184	3	AE03LUY7RH400	4	A3CFNUD7VR2E1E	3
AP2HL1DHHBIC6	1197249268559630336	4	AE03LUY7RH400	3	A3CFNUD7VR2E1E	4
AYJGJAIY0EXW	1241015361530626050	1	AYJGJAIY0EXW	1	AP2HL1DHHBIC6	2
AYJGJAIY0EXW	1155525611064107009	2	AYJGJAIY0EXW	2	AP2HL1DHHBIC6	2
AYJGJAIY0EXW	1155446536861392899	4	AYJGJAIY0EXW	4	AP2HL1DHHBIC6	2
A16FY9L7QTDNRW	1231914544252870656	1	A39ZQZ2T5Z7JSB	1	A3CFNUD7VR2E1E	1
A16FY9L7QTDNRW	1197004409475084288	2	A39ZQZ2T5Z7JSB	4	A3CFNUD7VR2E1E	4
A16FY9L7QTDNRW	1204324716086849542	2	A39ZQZ2T5Z7JSB	2	A3CFNUD7VR2E1E	4
A5BMA5POGL8DW	1197550601766424588	2	AXQWKUJF7SQXP	1	A3CFNUD7VR2E1E	4
A5BMA5POGL8DW	1155528095702671360	2	AXQWKUJF7SQXP	4	A3CFNUD7VR2E1E	4
A5BMA5POGL8DW	1197239374049529856	2	AXQWKUJF7SQXP	4	A3CFNUD7VR2E1E	4
A16FY9L7QTDNRW	1202088221011775488	1	A39ZQZ2T5Z7JSB	1	A39ZQZ2T5Z7JSB	1
A16FY9L7QTDNRW	1235172503804416001	2	A39ZQZ2T5Z7JSB	2	A39ZQZ2T5Z7JSB	2
A16FY9L7QTDNRW	1232014042731970560	2	A39ZQZ2T5Z7JSB	4	A39ZQZ2T5Z7JSB	4
A5BMA5POGL8DW	1273604692820590592	2	AXQWKUJF7SQXP	1	AYJGJAIY0EXW	2
A5BMA5POGL8DW	1263816410381205504	2	AXQWKUJF7SQXP	2	AYJGJAIY0EXW	2
A5BMA5POGL8DW	1202077575427895296	1	AXQWKUJF7SQXP	1	AYJGJAIY0EXW	2
A3CFNUD7VR2E1E	1196511654575427584	4	AXQWKUJF7SQXP	2	AYJGJAIY0EXW	2
A3CFNUD7VR2E1E	1241087863619543041	4	AXQWKUJF7SQXP	1	AYJGJAIY0EXW	2
A3CFNUD7VR2E1E	1265920391664418816	4	AXQWKUJF7SQXP	2	AYJGJAIY0EXW	4
A39ZQZ2T5Z7JSB	1174647867149049856	1	A5BMA5POGL8DW	2	AYJGJAIY0EXW	2
A39ZQZ2T5Z7JSB	1273353300616908802	2	A5BMA5POGL8DW	2	AYJGJAIY0EXW	2
A39ZQZ2T5Z7JSB	1197664255052570624	2	A5BMA5POGL8DW	2	AYJGJAIY0EXW	2
A681XM15AN28F	1231911924146700289	1	A39ZQZ2T5Z7JSB	1	A16FY9L7QTDNRW	3
A681XM15AN28F	1240876032363724800	1	A39ZQZ2T5Z7JSB	2	A16FY9L7QTDNRW	2
A681XM15AN28F	1184473396001665024	1	A39ZQZ2T5Z7JSB	1	A16FY9L7QTDNRW	1
A1Y3PSVSU557SW	1231990276182413313	1	AXQWKUJF7SQXP	2	AXQWKUJF7SQXP	1
A1Y3PSVSU557SW	1240950664244662272	1	AXQWKUJF7SQXP	3	AXQWKUJF7SQXP	4
A1Y3PSVSU557SW	1155306611168174080	4	AXQWKUJF7SQXP	1	AXQWKUJF7SQXP	4
AE03LUY7RH400	1155530874009657344	2	AYJGJAIY0EXW	2	A16FY9L7QTDNRW	2
AE03LUY7RH400	1197723267349536768	1	AYJGJAIY0EXW	2	A16FY9L7QTDNRW	2
AE03LUY7RH400	1265834801988337664	2	AYJGJAIY0EXW	2	A16FY9L7QTDNRW	2
A2WNW8A4MOR7T7	1197572772496625664	1	A39ZQZ2T5Z7JSB	1	A39ZQZ2T5Z7JSB	1
